id|product_id|category_id|perusahaan|field|field_value
17521|728|2|6|field-8|1959.90
17522|728|2|6|field-9|2875179.17
17523|728|2|6|field-10|118.008.4.46.104.19.0235
17524|729|2|9|field-0|Gree
17525|729|2|9|field-1|GWC-05MOO3S/I;GWC-05MOO3S/O
17526|729|2|9|field-2|GWC-05MOO3S/I;GWC-05MOO3S/O
17527|729|2|9|field-3|Non-Inverter
17528|729|2|9|field-4|360.60
17529|729|2|9|field-5|4153.30
17530|729|2|9|field-6|11.52
17531|729|2|9|field-7|4
17532|729|2|9|field-8|1052.95
17533|729|2|9|field-9|1544680.58
17534|729|2|9|field-10|118.011.4.43.104.19.0236
17535|730|2|9|field-0|Gree
17536|730|2|9|field-1|GWC-09MOO3S/I;GWC-09MOO3S/O
17537|730|2|9|field-2|GWC-09MOO3S/I;GWC-09MOO3S/O
17538|730|2|9|field-3|Non-Inverter
17539|730|2|9|field-4|744.30
17540|730|2|9|field-5|8043.00
17541|730|2|9|field-6|10.81
17542|730|2|9|field-7|4
17543|730|2|9|field-8|2173.36
17544|730|2|9|field-9|3188313.25
17545|730|2|9|field-10|118.011.4.44.104.19.0237
17546|731|2|9|field-0|Gree
17547|731|2|9|field-1|GWC-05C3E/I;GWC-05C3E/O
17548|731|2|9|field-2|GWC-05C3E/I;GWC-05C3E/O
17549|731|2|9|field-3|Non-Inverter
17550|731|2|9|field-4|360.60
17551|731|2|9|field-5|4153.30
17552|731|2|9|field-6|11.52
17553|731|2|9|field-7|4
17554|731|2|9|field-8|1052.95
17555|731|2|9|field-9|1544680.58
17556|731|2|9|field-10|118.011.4.45.104.19.0238
17557|732|2|9|field-0|Gree
17558|732|2|9|field-1|GWC-07C3E/I;GWC-07C3E/O
17559|732|2|9|field-2|GWC-07C3E/I;GWC-07C3E/O
17560|732|2|9|field-3|Non-Inverter
17561|732|2|9|field-4|547.10
17562|732|2|9|field-5|6085.40
17563|732|2|9|field-6|11.12
17564|732|2|9|field-7|4
17565|732|2|9|field-8|1597.53
17566|732|2|9|field-9|2343579.44
17567|732|2|9|field-10|118.011.4.46.104.19.0239
17568|733|2|9|field-0|Gree
17569|733|2|9|field-1|GWC-05F1/I;GWC-05F1/O
17570|733|2|9|field-2|GWC-05F1/I;GWC-05F1/O
17571|733|2|9|field-3|Inverter
17572|733|2|9|field-4|351.50
17573|733|2|9|field-5|4946.70
17574|733|2|9|field-6|13.09
17575|733|2|9|field-7|4
17576|733|2|9|field-8|1026.38
17577|733|2|9|field-9|1505699.46
17578|733|2|9|field-10|118.011.4.47.104.19.0240
17579|734|2|9|field-0|Gree
17580|734|2|9|field-1|GWC-18F1/I;GWC-18F1/O
17581|734|2|9|field-2|GWC-18F1/I;GWC-18F1/O
17582|734|2|9|field-3|Inverter
17583|734|2|9|field-4|1470.40
17584|734|2|9|field-5|15915.60
17585|734|2|9|field-6|11.34
17586|734|2|9|field-7|4
17587|734|2|9|field-8|4293.57
17588|734|2|9|field-9|6298664.26
17589|734|2|9|field-10|118.011.4.48.104.19.0241
17590|735|2|9|field-0|Gree
17591|735|2|9|field-1|GWC-24F1/I;GWC-24F1/O
17592|735|2|9|field-2|GWC-24F1/I;GWC-24F1/O
17593|735|2|9|field-3|Inverter
17594|735|2|9|field-4|2052.50
17595|735|2|9|field-5|20741.10
17596|735|2|9|field-6|12.49
17597|735|2|9|field-7|4
17598|735|2|9|field-8|5993.30
17599|735|2|9|field-9|8792171.10
17600|735|2|9|field-10|118.011.4.49.104.19.0242
17601|736|2|20|field-0|Akari
17602|736|2|20|field-1|A-05D3LWi/k;A-05D5PLWi/k;A-05D35LWi/k
17603|736|2|20|field-2|A-05D3LWi/k;A-05D5PLWi/k;A-05D35LWi/k
17604|736|2|20|field-3|Non-Inverter
17605|736|2|20|field-4|400.20
17606|736|2|20|field-5|5020.40
17607|736|2|20|field-6|12.55
17608|736|2|20|field-7|4
17609|736|2|20|field-8|1168.58
17610|736|2|20|field-9|1714312.73
17611|736|2|20|field-10|118.010.4.08.104.19.0243
17612|737|2|20|field-0|Akari
17613|737|2|20|field-1|A-09D3LWi/k;A-09D5PLWi/k;A-09D39LWi/k
17614|737|2|20|field-2|A-09D3LWi/k;A-09D5PLWi/k;A-09D39LWi/k
17615|737|2|20|field-3|Non-Inverter
17616|737|2|20|field-4|780.50
17617|737|2|20|field-5|8350.20
17618|737|2|20|field-6|10.70
17619|737|2|20|field-7|4
17620|737|2|20|field-8|2279.06
17621|737|2|20|field-9|3343381.02
17622|737|2|20|field-10|118.010.4.09.104.19.0244
17623|738|2|20|field-0|Akari
17624|738|2|20|field-1|A-18D7LWi/k
17625|738|2|20|field-2|A-18D7LWi/k
17626|738|2|20|field-3|Non-Inverter
17627|738|2|20|field-4|1510.50
17628|738|2|20|field-5|16250.10
17629|738|2|20|field-6|10.76
17630|738|2|20|field-7|4
17631|738|2|20|field-8|4410.66
17632|738|2|20|field-9|6470438.22
17633|738|2|20|field-10|118.010.4.10.104.19.0245
17634|739|2|43|field-0|Toshiba
17635|739|2|43|field-1|RAS-05BKS-ID /RAS-05BAS-ID
17636|739|2|43|field-2|RAS-05BKS-ID /RAS-05BAS-ID
17637|739|2|43|field-3|Non-Inverter
17638|739|2|43|field-4|399.50
17639|739|2|43|field-5|4866.77
17640|739|2|43|field-6|12.09
17641|739|2|43|field-7|4
17642|739|2|43|field-8|1166.54
17643|739|2|43|field-9|1711314.18
17644|739|2|43|field-10|118.040.4.01.104.19.0246
17645|740|2|43|field-0|Toshiba
17646|740|2|43|field-1|RAS-07BKS-ID /RAS-07BAS-ID
17647|740|2|43|field-2|RAS-07BKS-ID /RAS-07BAS-ID
17648|740|2|43|field-3|Non-Inverter
17649|740|2|43|field-4|675.30
17650|740|2|43|field-5|7554.89
17651|740|2|43|field-6|11.14
17652|740|2|43|field-7|4
17653|740|2|43|field-8|1971.88
17654|740|2|43|field-9|2892742.09
17655|740|2|43|field-10|118.040.4.02.104.19.0247
17656|741|2|43|field-0|Toshiba
17657|741|2|43|field-1|RAS-10BKS-ID /RAS-10BAS-ID
17658|741|2|43|field-2|RAS-10BKS-ID /RAS-10BAS-ID
17659|741|2|43|field-3|Non-Inverter
17660|741|2|43|field-4|815.10
17661|741|2|43|field-5|9048.63
17662|741|2|43|field-6|11.06
17663|741|2|43|field-7|4
17664|741|2|43|field-8|2380.09
17665|741|2|43|field-9|3491594.96
17666|741|2|43|field-10|118.040.4.03.104.19.0248
17667|742|2|44|field-0|Fuji AC
17668|742|2|44|field-1|FAW05;FOW05
17669|742|2|44|field-2|FAW05;FOW05
17670|742|2|44|field-3|Non-Inverter
17671|742|2|44|field-4|408.20
17672|742|2|44|field-5|5020.10
17673|742|2|44|field-6|12.30
17674|742|2|44|field-7|4
17675|742|2|44|field-8|1191.94
17676|742|2|44|field-9|1748581.85
17677|742|2|44|field-10|118.043.4.01.104.19.0249
17678|743|2|44|field-0|Fuji AC
17679|743|2|44|field-1|FAW09;FOW09
17680|743|2|44|field-2|FAW09;FOW09
17681|743|2|44|field-3|Non-Inverter
17682|743|2|44|field-4|789.10
17683|743|2|44|field-5|8330.30
17684|743|2|44|field-6|10.55
17685|743|2|44|field-7|4
17686|743|2|44|field-8|2304.17
17687|743|2|44|field-9|3380220.32
17688|743|2|44|field-10|118.043.4.02.104.19.0250
17689|744|2|44|field-0|Fuji AC
17690|744|2|44|field-1|FAW12;FOW12
17691|744|2|44|field-2|FAW12;FOW12
17692|744|2|44|field-3|Non-Inverter
17693|744|2|44|field-4|1060.30
17694|744|2|44|field-5|11340.10
17695|744|2|44|field-6|10.70
17696|744|2|44|field-7|4
17697|744|2|44|field-8|3096.08
17698|744|2|44|field-9|4541943.49
17699|744|2|44|field-10|118.043.4.03.104.19.0251
17700|745|2|44|field-0|Fuji AC
17701|745|2|44|field-1|FAW18;FOW18
17702|745|2|44|field-2|FAW18;FOW18
17703|745|2|44|field-3|Non-Inverter
17704|745|2|44|field-4|1520.20
17705|745|2|44|field-5|16230.20
17706|745|2|44|field-6|10.68
17707|745|2|44|field-7|4
17708|745|2|44|field-8|4438.98
17709|745|2|44|field-9|6511989.53
17710|745|2|44|field-10|118.043.4.04.104.19.0252
17711|746|2|44|field-0|Fuji AC
17712|746|2|44|field-1|FAW24;FOW24
17713|746|2|44|field-2|FAW24;FOW24
17714|746|2|44|field-3|Non-Inverter
17715|746|2|44|field-4|2348.60
17716|746|2|44|field-5|23410.20
17717|746|2|44|field-6|9.97
17718|746|2|44|field-7|3
17719|746|2|44|field-8|6857.91
17720|746|2|44|field-9|10060556.90
17721|746|2|44|field-10|118.043.4.05.099.19.0253
17722|747|2|34|field-0|TECO
17723|747|2|34|field-1|LS05FCID1 / LT05FCID1
17724|747|2|34|field-2|LS05FCID1 / LT05FCID1
17725|747|2|34|field-3|Non-Inverter
17726|747|2|34|field-4|400.28
17727|747|2|34|field-5|5044.04
17728|747|2|34|field-6|12.60
17729|747|2|34|field-7|4
17730|747|2|34|field-8|1168.82
17731|747|2|34|field-9|1714655.42
17732|747|2|34|field-10|118.028.4.06.104.19.0254
17733|748|2|34|field-0|TECO
17734|748|2|34|field-1|LS09FCID1 / LT09FCID1
17735|748|2|34|field-2|LS09FCID1 / LT09FCID1
17736|748|2|34|field-3|Non-Inverter
17737|748|2|34|field-4|784.42
17738|748|2|34|field-5|8300.76
17739|748|2|34|field-6|10.58
17740|748|2|34|field-7|4
17741|748|2|34|field-8|2290.51
17742|748|2|34|field-9|3360172.89
17743|748|2|34|field-10|118.028.4.07.104.19.0255
17744|749|2|34|field-0|TECO
17745|749|2|34|field-1|LS12FCID1 / LT12FCID1
17746|749|2|34|field-2|LS12FCID1 / LT12FCID1
17747|749|2|34|field-3|Non-Inverter
17748|749|2|34|field-4|1066.08
17749|749|2|34|field-5|11362.18
17750|749|2|34|field-6|10.66
17751|749|2|34|field-7|4
17752|749|2|34|field-8|3112.95
17753|749|2|34|field-9|4566702.93
17754|749|2|34|field-10|118.028.4.08.104.19.0256
17755|750|2|34|field-0|TECO
17756|750|2|34|field-1|LS18FCID1 / LT18FCID1
17757|750|2|34|field-2|LS18FCID1 / LT18FCID1
17758|750|2|34|field-3|Non-Inverter
17759|750|2|34|field-4|1500.43
17760|750|2|34|field-5|16200.43
17761|750|2|34|field-6|10.80
17762|750|2|34|field-7|4
17763|750|2|34|field-8|4381.26
17764|750|2|34|field-9|6427301.97
17765|750|2|34|field-10|118.028.4.09.104.19.0257
17766|751|2|34|field-0|TECO
17767|751|2|34|field-1|LS24FCID1 / LT24FCID1
17768|751|2|34|field-2|LS24FCID1 / LT24FCID1
17769|751|2|34|field-3|Non-Inverter
17770|751|2|34|field-4|2348.59
17771|751|2|34|field-5|23419.05
17772|751|2|34|field-6|9.97
17773|751|2|34|field-7|3
17774|751|2|34|field-8|6857.88
17775|751|2|34|field-9|10060514.07
17776|751|2|34|field-10|118.028.3.10.099.19.0258
17777|752|2|19|field-0|Electrolux
17778|752|2|19|field-1|ESM05CRR-C1
17779|752|2|19|field-2|ESM05CRR-C1
17780|752|2|19|field-3|Non-Inverter
17781|752|2|19|field-4|480.40
17782|752|2|19|field-5|5219.85
17783|752|2|19|field-6|10.83
17784|752|2|19|field-7|4
17785|752|2|19|field-8|1402.77
17786|752|2|19|field-9|2057860.66
17787|752|2|19|field-10|118.007.4.16.104.19.0259
17788|753|2|19|field-0|Electrolux
17789|753|2|19|field-1|ESM09CRR-C1
17790|753|2|19|field-2|ESM09CRR-C1
17791|753|2|19|field-3|Non-Inverter
17792|753|2|19|field-4|761.50
17793|753|2|19|field-5|9476.14
17794|753|2|19|field-6|12.42
17795|753|2|19|field-7|4
17796|753|2|19|field-8|2223.58
17797|753|2|19|field-9|3261991.86
17798|753|2|19|field-10|118.007.4.17.104.19.0260
17799|754|2|19|field-0|Electrolux
17800|754|2|19|field-1|ESM12CRR-C1
17801|754|2|19|field-2|ESM12CRR-C1
17802|754|2|19|field-3|Non-Inverter
17803|754|2|19|field-4|1028.20
17804|754|2|19|field-5|11962.76
17805|754|2|19|field-6|11.62
17806|754|2|19|field-7|4
17807|754|2|19|field-8|3002.34
17808|754|2|19|field-9|4404438.65
17809|754|2|19|field-10|118.007.4.18.104.19.0261
17810|755|2|19|field-0|Electrolux
17811|755|2|19|field-1|ESM18CRR-C1
17812|755|2|19|field-2|ESM18CRR-C1
17813|755|2|19|field-3|Non-Inverter
17814|755|2|19|field-4|1506.70
17815|755|2|19|field-5|18241.77
17816|755|2|19|field-6|12.09
17817|755|2|19|field-7|4
17818|755|2|19|field-8|4399.56
17819|755|2|19|field-9|6454160.39
17820|755|2|19|field-10|118.007.4.19.104.19.0262
17821|756|2|22|field-0|Midea
17822|756|2|22|field-1|MSBC-05CRN1 (I)/(O)
17823|756|2|22|field-2|MSBC-05CRN1 (I)/(O)
17824|756|2|22|field-3|Non-Inverter
17825|756|2|22|field-4|383.40
17826|756|2|22|field-5|4875.91
17827|756|2|22|field-6|12.66
17828|756|2|22|field-7|4
17829|756|2|22|field-8|1119.53
17830|756|2|22|field-9|1642347.58
17831|756|2|22|field-10|118.013.4.45.104.19.0263
17832|757|2|45|field-0|Aicool
17833|757|2|45|field-1|AI/AO-WMF05SPCA
17834|757|2|45|field-2|AI/AO-WMF05SPCA
17835|757|2|45|field-3|Non-Inverter
17836|757|2|45|field-4|406.90
17837|757|2|45|field-5|5002.00
17838|757|2|45|field-6|12.29
17839|757|2|45|field-7|4
17840|757|2|45|field-8|1188.15
17841|757|2|45|field-9|1743013.12
17842|757|2|45|field-10|119.038.4.01.104.19.0263
17843|758|2|45|field-0|Aicool
17844|758|2|45|field-1|AI/AO-WMF09SPCA
17845|758|2|45|field-2|AI/AO-WMF09SPCA
17846|758|2|45|field-3|Non-Inverter
17847|758|2|45|field-4|788.20
17848|758|2|45|field-5|9174.00
17849|758|2|45|field-6|11.64
17850|758|2|45|field-7|4
17851|758|2|45|field-8|2301.54
17852|758|2|45|field-9|3376365.05
17853|758|2|45|field-10|119.038.4.02.104.19.0264
17854|759|2|45|field-0|Aicool
17855|759|2|45|field-1|AI/AO-WMF12SPCA
17856|759|2|45|field-2|AI/AO-WMF12SPCA
17857|759|2|45|field-3|Non-Inverter
17858|759|2|45|field-4|1002.10
17859|759|2|45|field-5|11851.00
17860|759|2|45|field-6|11.83
17861|759|2|45|field-7|4
17862|759|2|45|field-8|2926.13
17863|759|2|45|field-9|4292635.64
17864|759|2|45|field-10|119.038.4.03.104.19.0265
17865|760|2|22|field-0|Midea
17866|760|2|22|field-1|MSBC-07CRN1(I) /MSBC-07CRN1(O)
17867|760|2|22|field-2|MSBC-07CRN1(I) /MSBC-07CRN1(O)
17868|760|2|22|field-3|Non-Inverter
17869|760|2|22|field-4|740.30
17870|760|2|22|field-5|7316.47
17871|760|2|22|field-6|9.86
17872|760|2|22|field-7|2
17873|760|2|22|field-8|2161.68
17874|760|2|22|field-9|3171178.69
17875|760|2|22|field-10|118.013.2.46.091.19.0267
17876|761|2|22|field-0|Midea
17877|761|2|22|field-1|MSBC-18CRN1(I) /MSBC-18CRN1(O)
17878|761|2|22|field-2|MSBC-18CRN1(I) /MSBC-18CRN1(O)
17879|761|2|22|field-3|Non-Inverter
17880|761|2|22|field-4|1749.70
17881|761|2|22|field-5|17544.62
17882|761|2|22|field-6|10.02
17883|761|2|22|field-7|3
17884|761|2|22|field-8|5109.12
17885|761|2|22|field-9|7495084.91
17886|761|2|22|field-10|118.013.3.47.099.19.0268
17887|762|2|9|field-0|Gree
17888|762|2|9|field-1|GWC-12MOO3/I;GWC-12MOO3/O
17889|762|2|9|field-2|GWC-12MOO3/I;GWC-12MOO3/O
17890|762|2|9|field-3|Non-Inverter
17891|762|2|9|field-4|1012.50
17892|762|2|9|field-5|12904.00
17893|762|2|9|field-6|12.74
17894|762|2|9|field-7|4
17895|762|2|9|field-8|2956.50
17896|762|2|9|field-9|4337185.50
17897|762|2|9|field-10|118.011.4.50.104.19.0269
17898|763|2|9|field-0|Gree
17899|763|2|9|field-1|GWC-18MOO3/I;GWC-18MOO3/O
17900|763|2|9|field-2|GWC-18MOO3/I;GWC-18MOO3/O
17901|763|2|9|field-3|Non-Inverter
17902|763|2|9|field-4|1531.90
17903|763|2|9|field-5|17660.50
17904|763|2|9|field-6|11.53
17905|763|2|9|field-7|4
17906|763|2|9|field-8|4473.15
17907|763|2|9|field-9|6562108.12
17908|763|2|9|field-10|118.011.4.51.104.19.0270
17909|764|2|9|field-0|Gree
17910|764|2|9|field-1|GWC-24MOO3/I;GWC-24MOO3/O
17911|764|2|9|field-2|GWC-24MOO3/I;GWC-24MOO3/O
17912|764|2|9|field-3|Non-Inverter
17913|764|2|9|field-4|2273.70
17914|764|2|9|field-5|23376.70
17915|764|2|9|field-6|10.27
17916|764|2|9|field-7|3
17917|764|2|9|field-8|6639.20
17918|764|2|9|field-9|9739712.27
17919|764|2|9|field-10|118.011.3.52.099.19.0271
17920|765|2|22|field-0|Midea
17921|765|2|22|field-1|MSFC-05CRN1(I) /MSFC-05CRN1(O)
17922|765|2|22|field-2|MSFC-05CRN1(I) /MSFC-05CRN1(O)
17923|765|2|22|field-3|Non-Inverter
17924|765|2|22|field-4|406.90
17925|765|2|22|field-5|5033.42
17926|765|2|22|field-6|12.32
17927|765|2|22|field-7|4
17928|765|2|22|field-8|1188.15
17929|765|2|22|field-9|1743013.12
17930|765|2|22|field-10|118.013.4.48.104.19.0272
17931|766|2|22|field-0|Midea
17932|766|2|22|field-1|MSFC-09CRN1(I) /MSFC-09CRN1(O)
17933|766|2|22|field-2|MSFC-09CRN1(I) /MSFC-09CRN1(O)
17934|766|2|22|field-3|Non-Inverter
17935|766|2|22|field-4|889.00
17936|766|2|22|field-5|10028.91
17937|766|2|22|field-6|11.26
17938|766|2|22|field-7|4
17939|766|2|22|field-8|2595.88
17940|766|2|22|field-9|3808155.96
17941|766|2|22|field-10|118.013.4.49.104.19.0273
17942|767|2|16|field-0|LG
17943|767|2|16|field-1|S3-Q12JA(T13EV4 NINJAT;T13EV4 UINJAT)
17944|767|2|16|field-2|S3-Q12JA(T13EV4 NINJAT;T13EV4 UINJAT)
17945|767|2|16|field-3|Inverter
17946|767|2|16|field-4|993.10
17947|767|2|16|field-5|12254.26
17948|767|2|16|field-6|14.98
17949|767|2|16|field-7|4
17950|767|2|16|field-8|2899.85
17951|767|2|16|field-9|4254082.88
17952|767|2|16|field-10|118.004.4.38.104.19.0274
17953|768|2|16|field-0|LG
17954|768|2|16|field-1|S3-Q18KL(T19EV4 NINKAT;T19EV4 UINKAT)
17955|768|2|16|field-2|S3-Q18KL(T19EV4 NINKAT;T19EV4 UINKAT)
17956|768|2|16|field-3|Inverter
17957|768|2|16|field-4|1543.40
17958|768|2|16|field-5|18693.24
17959|768|2|16|field-6|14.77
17960|768|2|16|field-7|4
17961|768|2|16|field-8|4506.73
17962|768|2|16|field-9|6611369.98
17963|768|2|16|field-10|118.004.4.39.104.19.0275
17964|769|2|43|field-0|Toshiba
17965|769|2|43|field-1|RAS-05S3KS-ID /RAS-05S3AS-ID
17966|769|2|43|field-2|RAS-05S3KS-ID /RAS-05S3AS-ID
17967|769|2|43|field-3|Non-Inverter
17968|769|2|43|field-4|409.00
17969|769|2|43|field-5|5003.71
17970|769|2|43|field-6|12.18
17971|769|2|43|field-7|4
17972|769|2|43|field-8|1194.28
17973|769|2|43|field-9|1752008.76
17974|769|2|43|field-10|118.040.4.04.104.19.0276
17975|770|2|43|field-0|Toshiba
17976|770|2|43|field-1|RAS-07S3KS-ID /RAS-07S3AS-ID
17977|770|2|43|field-2|RAS-07S3KS-ID /RAS-07S3AS-ID
17978|770|2|43|field-3|Non-Inverter
17979|770|2|43|field-4|622.60
17980|770|2|43|field-5|6049.84
17981|770|2|43|field-6|9.69
17982|770|2|43|field-7|2
17983|770|2|43|field-8|1817.99
17984|770|2|43|field-9|2666994.26
17985|770|2|43|field-10|118.040.2.05.091.19.0277
17986|771|2|43|field-0|Toshiba
17987|771|2|43|field-1|RAS-10S3KS-ID /RAS-10S3AS-ID
17988|771|2|43|field-2|RAS-10S3KS-ID /RAS-10S3AS-ID
17989|771|2|43|field-3|Non-Inverter
17990|771|2|43|field-4|838.60
17991|771|2|43|field-5|8262.27
17992|771|2|43|field-6|9.83
17993|771|2|43|field-7|2
17994|771|2|43|field-8|2448.71
17995|771|2|43|field-9|3592260.50
17996|771|2|43|field-10|118.040.2.06.091.19.0278
17997|772|2|14|field-0|Beko
17998|772|2|14|field-1|BSFSA 050 /BSFSA 051
17999|772|2|14|field-2|BSFSA 050 /BSFSA 051
18000|772|2|14|field-3|Non-Inverter
18001|772|2|14|field-4|358.00
18002|772|2|14|field-5|5203.00
18003|772|2|14|field-6|14.54
18004|772|2|14|field-7|4
18005|772|2|14|field-8|1045.36
18006|772|2|14|field-9|1533543.12
18007|772|2|14|field-10|104.044.4.01.104.19.0279
18008|773|2|14|field-0|Beko
18009|773|2|14|field-1|BSFSA 090 /BSFSA 091
18010|773|2|14|field-2|BSFSA 090 /BSFSA 091
18011|773|2|14|field-3|Non-Inverter
18012|773|2|14|field-4|711.00
18013|773|2|14|field-5|9448.00
18014|773|2|14|field-6|13.28
18015|773|2|14|field-7|4
18016|773|2|14|field-8|2076.12
18017|773|2|14|field-9|3045668.04
18018|773|2|14|field-10|104.044.4.02.104.19.0280
18019|774|2|14|field-0|Beko
18020|774|2|14|field-1|BSFSA 120 /BSFSA 121
18021|774|2|14|field-2|BSFSA 120 /BSFSA 121
18022|774|2|14|field-3|Non-Inverter
18023|774|2|14|field-4|1090.00
18024|774|2|14|field-5|12019.00
18025|774|2|14|field-6|11.03
18026|774|2|14|field-7|4
18027|774|2|14|field-8|3182.80
18028|774|2|14|field-9|4669167.60
18029|774|2|14|field-10|104.044.4.03.104.19.0281
18030|775|2|22|field-0|Midea
18031|775|2|22|field-1|MSFO-05CRLN2(I) /MSFO-05RCLN2(O)
18032|775|2|22|field-2|MSFO-05CRLN2(I) /MSFO-05RCLN2(O)
18033|775|2|22|field-3|Non-Inverter
18034|775|2|22|field-4|359.30
18035|775|2|22|field-5|4213.10
18036|775|2|22|field-6|11.72
18037|775|2|22|field-7|4
18038|775|2|22|field-8|1049.16
18039|775|2|22|field-9|1539111.85
18040|775|2|22|field-10|118.013.4.50.104.19.0282
18041|776|2|23|field-0|Carrier
18042|776|2|23|field-1|RAS-13S3KS-ID/RAS-13S3AS-ID
18043|776|2|23|field-2|RAS-13S3KS-ID/RAS-13S3AS-ID
18044|776|2|23|field-3|Non-Inverter
18045|776|2|23|field-4|1100.00
18046|776|2|23|field-5|11686.46
18047|776|2|23|field-6|10.61
18048|776|2|23|field-7|4
18049|776|2|23|field-8|3212.00
18050|776|2|23|field-9|4712004.00
18051|776|2|23|field-10|118.014.4.38.104.19.0283
18052|777|2|23|field-0|Carrier
18053|777|2|23|field-1|RAS-18S3KS-ID/RAS-18S3AS-ID
18054|777|2|23|field-2|RAS-18S3KS-ID/RAS-18S3AS-ID
18055|777|2|23|field-3|Non-Inverter
18056|777|2|23|field-4|1598.20
18057|777|2|23|field-5|16827.94
18058|777|2|23|field-6|10.52
18059|777|2|23|field-7|4
18060|777|2|23|field-8|4666.74
18061|777|2|23|field-9|6846113.45
18062|777|2|23|field-10|118.014.4.39.104.19.0284
18063|778|2|23|field-0|Carrier
18064|778|2|23|field-1|RAS-24S3KS-ID/RAS-24S3AS-ID
18065|778|2|23|field-2|RAS-24S3KS-ID/RAS-24S3AS-ID
18066|778|2|23|field-3|Non-Inverter
18067|778|2|23|field-4|2120.50
18068|778|2|23|field-5|22440.27
18069|778|2|23|field-6|10.57
18070|778|2|23|field-7|4
18071|778|2|23|field-8|6191.86
18072|778|2|23|field-9|9083458.62
18073|778|2|23|field-10|118.014.4.40.104.19.0285
18074|779|2|22|field-0|Midea
18075|779|2|22|field-1|MSFO-09CRLN2(I) /MSFO-09CRLN2(O)
18076|779|2|22|field-2|MSFO-09CRLN2(I) /MSFO-09CRLN2(O)
18077|779|2|22|field-3|Non-Inverter
18078|779|2|22|field-4|706.30
18079|779|2|22|field-5|9012.20
18080|779|2|22|field-6|12.76
18081|779|2|22|field-7|4
18082|779|2|22|field-8|2062.40
18083|779|2|22|field-9|3025534.93
18084|779|2|22|field-10|118.013.4.51.104.19.0286
18085|780|2|16|field-0|LG
18086|780|2|16|field-1|S3-Q06WA(E06SV4 NWAC/E06SV4 UWAC);(S06EV4 NWAC/S06EV4 UWAC);(T06EV4 NWAC/T06EV4 UWAC);
18087|780|2|16|field-2|S3-Q06WA(E06SV4 NWAC/E06SV4 UWAC);(S06EV4 NWAC/S06EV4 UWAC);(T06EV4 NWAC/T06EV4 UWAC);
18088|780|2|16|field-3|Inverter
18089|780|2|16|field-4|491.80
18090|780|2|16|field-5|6246.18
18091|780|2|16|field-6|12.76
18092|780|2|16|field-7|4
18093|780|2|16|field-8|1436.06
18094|780|2|16|field-9|2106694.15
18095|780|2|16|field-10|118.004.4.40.104.19.0287
18096|781|2|16|field-0|LG
18097|781|2|16|field-1|S3-Q09WA(E10SV4 NWAC/E10SV4 UWAC);(S10EV4 NWAC/S10EV4 UWAC);(T10EV4 NWAC/T10EV4 UWAC);
18098|781|2|16|field-2|S3-Q09WA(E10SV4 NWAC/E10SV4 UWAC);(S10EV4 NWAC/S10EV4 UWAC);(T10EV4 NWAC/T10EV4 UWAC);
18099|781|2|16|field-3|Inverter
18100|781|2|16|field-4|916.30
18101|781|2|16|field-5|9662.92
18102|781|2|16|field-6|11.80
18103|781|2|16|field-7|4
18104|781|2|16|field-8|2675.60
18105|781|2|16|field-9|3925099.33
18106|781|2|16|field-10|118.004.4.41.104.19.0288
18107|782|2|16|field-0|LG
18108|782|2|16|field-1|S3-Q12JA(E13SV5 NJAC/E13SV5 UJAC);(S13EV4 NJAC/S13EV4 UJAC);
18109|782|2|16|field-2|S3-Q12JA(E13SV5 NJAC/E13SV5 UJAC);(S13EV4 NJAC/S13EV4 UJAC);
18110|782|2|16|field-3|Inverter
18111|782|2|16|field-4|1018.10
18112|782|2|16|field-5|12675.24
18113|782|2|16|field-6|14.80
18114|782|2|16|field-7|4
18115|782|2|16|field-8|2972.85
18116|782|2|16|field-9|4361173.88
18117|782|2|16|field-10|118.004.4.42.104.19.0289
18118|783|2|16|field-0|LG
18119|783|2|16|field-1|S3-Q18KL(E19SV5 NKAC/E19SV5 UKAC);(S19EV4 NKAC/S19EV4 UKAC);
18120|783|2|16|field-2|S3-Q18KL(E19SV5 NKAC/E19SV5 UKAC);(S19EV4 NKAC/S19EV4 UKAC);
18121|783|2|16|field-3|Inverter
18122|783|2|16|field-4|1513.60
18123|783|2|16|field-5|17987.67
18124|783|2|16|field-6|14.08
18125|783|2|16|field-7|4
18126|783|2|16|field-8|4419.71
18127|783|2|16|field-9|6483717.50
18128|783|2|16|field-10|118.004.4.43.104.19.0290
18129|784|2|25|field-0|Sanken
18130|784|2|25|field-1|ESA-12D/L
18131|784|2|25|field-2|ESA-12D/L
18132|784|2|25|field-3|Non-Inverter
18133|784|2|25|field-4|1064.50
18134|784|2|25|field-5|11854.34
18135|784|2|25|field-6|11.12
18136|784|2|25|field-7|4
18137|784|2|25|field-8|3108.34
18138|784|2|25|field-9|4559934.78
18139|784|2|25|field-10|118.017.4.20.104.19.0291
18140|785|2|25|field-0|Sanken
18141|785|2|25|field-1|ESA-18D/L
18142|785|2|25|field-2|ESA-18D/L
18143|785|2|25|field-3|Non-Inverter
18144|785|2|25|field-4|1672.60
18145|785|2|25|field-5|17212.20
18146|785|2|25|field-6|10.28
18147|785|2|25|field-7|3
18148|785|2|25|field-8|4883.99
18149|785|2|25|field-9|7164816.26
18150|785|2|25|field-10|118.017.3.21.099.19.0292
